timestamp,ticker,price_krw,price_usd,chg_30m_pct,vol_z,cvd_1h,rsi,rsi_delta,bb_percent,ls_ratio,atr_pct,oi_change_pct,funding,vol_24h_m,ema20,ema60,ema120,box_high,box_low,recent_pct,long_score,short_score,prepump_score,preshort_score,interval,ema_l,ema_s,pp_l,pp_s,cvd_l,cvd_s,oi_sc,m30_l,m30_s,volz_sc,liquidity_sc
2026-07-11 21:04:15,ETC,10560.0,7.071,0.0,-0.8,0.0,49.0,-5.9,38.6,1.532,0.27,0.22,0.01,175,10573.89329035,10535.75094248,10545.63660693,10630.0,10520.0,1.832,22,8,29,17,1h,10,0,5,0,5,5,0,0,0,3,0
2026-07-11 21:04:15,BCH,368100.0,246.78,0.409,-1.3,16.55,56.1,8.2,77.2,2.079,0.47,0.04,0.0021,638,366129.48476377,362733.35387966,358685.00651064,371200.0,363100.0,6.696,41,12,36,27,1h,20,0,0,5,15,0,0,0,0,3,5
2026-07-11 21:04:15,A,115.0,0.07678,0.0,-0.8,53759.79,48.2,5.8,39.5,1.053,1.06,-0.14,0.005,103,115.30017059,115.00361118,113.20250552,119.0,113.0,-1.709,27,8,57,35,1h,0,0,5,0,15,0,0,0,0,3,5
2026-07-11 21:04:15,GLM,149.0,0.1006,0.676,-0.3,0.0,54.3,-0.5,57.7,1.608,0.53,0.23,0.005,25,148.42131107,147.89586379,148.84952411,151.0,147.0,-2.614,27,17,33,17,1h,0,0,0,5,5,5,0,15,0,3,5
2026-07-11 21:04:15,POWR,65.68,0.04479,-0.665,-0.1,-14995.13,58.8,-6.5,71.9,1.093,0.65,-0.88,0.005,27,65.31049781,64.93057979,65.17672547,66.97,63.68,3.498,8,41,24,48,1h,0,0,0,5,0,15,0,0,15,3,5
2026-07-11 21:04:15,TRX,494.0,0.33085,0.407,-1.0,-19688.24,56.3,12.1,98.9,1.384,0.29,1.09,-0.0034,1155,492.83339569,493.3200907,493.04715132,494.0,490.0,0.816,29,29,38,25,1h,0,0,20,5,0,15,7,0,0,3,0
2026-07-11 21:04:15,KNC,164.0,0.1114,0.0,1.1,-21185.53,59.1,11.0,98.7,2.635,0.61,0.62,0.01,38,163.30609329,163.05758899,163.29773044,165.0,163.0,1.863,27,27,54,27,1h,0,0,20,5,0,15,0,0,0,3,5
2026-07-11 21:04:15,ELF,91.93,,0.0,-0.4,2315.79,53.2,6.2,70.5,,0.44,0.0,0.0,7,91.55191883,91.66822397,91.96126416,94.57,89.92,-0.895,17,8,37,17,1h,0,0,0,5,15,0,0,0,0,3,0
2026-07-11 21:04:15,ZIL,4.632,0.003125,4.001,1.3,662668.71,76.1,29.2,141.1,1.892,0.64,-0.55,0.005,62,4.47862005,4.47631535,4.49160698,4.689,4.417,5.082,33,19,44,40,1h,0,0,0,5,15,0,0,5,0,10,5
2026-07-11 21:04:15,STEEM,61.15,0.04114,0.0,1.9,2735.28,59.0,3.7,93.4,2.075,0.41,0.15,0.005,24,60.67887691,60.73388719,61.06150344,61.24,60.28,-2.534,48,19,34,27,1h,0,0,20,5,15,0,0,0,0,10,5
2026-07-11 21:04:15,WAXP,6.13,0.004091,0.196,1.9,-1760384.29,61.3,2.8,91.1,2.457,0.78,-6.81,0.005,99,6.0415739,6.02747863,6.08323508,6.297,5.958,2.167,33,33,29,53,1h,0,0,20,5,0,15,0,0,0,10,5
2026-07-11 21:04:15,ADA,249.0,0.1679,-0.4,-1.2,231761.81,48.9,-4.6,55.0,2.276,0.57,-0.25,-0.0039,1690,249.170808,250.76206332,254.1150164,251.0,247.0,-0.797,22,31,47,35,1h,0,20,0,5,15,0,0,0,0,3,5
2026-07-11 21:04:15,BAT,129.0,0.0867,0.781,0.0,0.0,58.5,8.7,95.3,1.469,0.72,0.04,0.01,6,127.46549436,127.35468998,127.65086481,129.0,126.0,-0.769,41,12,38,24,1h,0,0,20,5,5,5,0,15,0,3,0
2026-07-11 21:04:15,WAVES,392.0,0.75728182,0.771,1.5,1725.9,54.8,7.6,66.4,,0.4,0.0,0.0,45,390.23438753,389.45320176,391.13212052,394.0,388.0,1.292,43,19,38,22,1h,0,0,0,5,15,0,0,15,0,10,5
2026-07-11 21:04:15,LINK,11940.0,8.002,0.168,-0.6,582.94,61.4,2.3,77.1,2.241,0.33,0.12,0.0083,670,11884.4029282,11781.03920498,11744.27217628,11950.0,11770.0,5.198,41,12,32,30,1h,20,0,0,5,15,0,0,0,0,3,5
2026-07-11 21:04:15,SNT,11.03,0.02531,0.0,-0.1,-94086.62,58.0,7.0,92.6,,0.46,0.0,0.0,9,10.96027927,10.92694807,10.91299419,11.08,10.85,-0.631,41,22,36,39,1h,20,0,20,5,0,15,0,0,0,3,0
2026-07-11 21:04:15,CVC,30.27,0.02067,0.0,-0.8,-7680.08,52.9,-5.3,54.3,3.64,0.82,1.62,0.005,26,30.20444314,30.16795508,30.45695066,30.7,29.52,-2.512,14,33,34,23,1h,0,0,0,5,0,15,7,0,0,3,5
2026-07-11 21:04:15,ZRX,130.0,0.0894,0.0,-0.4,0.0,46.6,-7.8,33.6,1.856,0.71,-0.02,0.005,10,130.84220773,130.39321766,129.63672723,134.0,129.0,-1.515,17,12,41,30,1h,0,0,5,0,5,5,0,0,0,3,5
2026-07-11 21:04:15,THETA,219.0,0.1477,0.0,0.5,90468.54,62.9,-2.5,76.6,1.466,2.58,-2.2,-0.0841,244,213.39786604,209.14246172,208.27133772,232.0,201.0,2.336,41,12,55,38,1h,20,0,0,5,15,0,0,0,0,3,5
2026-07-11 21:04:15,VET,7.284,0.004939,0.622,-0.2,1998790.74,73.2,7.0,99.0,1.616,0.69,0.24,-0.0037,83,7.13722046,7.08002705,7.07048454,7.298,6.963,3.909,55,12,48,32,1h,20,0,0,5,15,0,0,15,0,3,5
2026-07-11 21:04:15,MTL,340.0,0.2294,0.0,1.9,16230.09,59.7,11.4,99.0,1.966,0.63,0.33,0.01,30,336.5611668,335.70710105,337.39527861,340.0,330.0,0.592,48,19,46,27,1h,0,0,20,5,15,0,0,0,0,10,5
2026-07-11 21:04:15,ENJ,42.34,0.02853,0.237,-0.2,44551.06,48.6,-2.9,43.3,1.115,0.89,-0.67,0.005,53,42.43523445,42.50936866,42.84203511,43.64,41.76,-1.512,27,27,47,30,1h,0,20,5,0,15,0,0,0,0,3,5
2026-07-11 21:04:15,IOST,1.058,0.0007176,-0.189,3.6,174487.92,60.2,10.4,112.5,2.088,0.51,-1.1,0.01,7,1.04916288,1.04885943,1.05467914,1.065,1.037,0.57,48,19,42,48,1h,0,0,20,5,15,0,0,0,0,15,0
2026-07-11 21:04:15,BSV,20120.0,13.68,-0.544,0.5,-218.35,53.9,3.2,74.1,2.57,0.55,-0.15,0.005,55,20046.12863208,20028.38200027,20207.32333838,20280.0,19770.0,3.818,8,41,32,42,1h,0,0,0,5,0,15,0,0,15,3,5
2026-07-11 21:04:15,ORBS,9.107,0.01807714,-0.35,-0.2,-957255.96,42.3,-2.2,8.7,,1.1,0.0,0.0,194,9.20600421,9.1902353,9.10863307,9.8,9.095,-6.518,12,41,42,37,1h,0,0,5,20,0,15,0,0,0,3,5
2026-07-11 21:04:15,TFUEL,11.81,,0.0,3.9,-1163721.36,54.9,-3.0,71.6,,1.14,0.0,0.0,44,11.73157184,11.68793741,11.69603841,12.19,11.51,-2.154,19,38,34,47,1h,0,0,0,5,0,15,0,0,0,15,5
2026-07-11 21:04:15,AMO,0.4054,,-0.172,0.6,-4139484.38,46.0,-14.1,16.3,,0.72,0.0,0.0,12,0.40756121,0.40815435,0.41234066,0.4114,0.4033,-4.025,12,41,39,37,1h,0,20,5,0,0,15,0,0,0,3,5
2026-07-11 21:04:15,CRO,83.68,,-0.036,-0.6,-2551.54,51.0,8.3,65.4,,0.36,0.0,0.0,31,83.55022873,84.04927581,84.90133409,84.2,82.8,-0.559,8,36,24,34,1h,0,10,0,5,0,15,0,0,0,3,5
2026-07-11 21:04:15,MBL,1.051,,0.0,-0.4,-2521445.72,50.3,0.9,38.2,,0.67,0.0,0.0,11,1.0514894,1.04991891,1.0487505,1.102,1.039,-2.05,22,22,48,34,1h,10,0,5,0,0,15,0,0,0,3,5
2026-07-11 21:04:15,CHR,23.16,0.01547,0.173,-0.4,15325.19,72.0,8.6,108.8,2.065,1.2,0.64,0.01,6,22.11626315,21.96659716,22.13445554,23.2,21.34,2.979,17,8,39,32,1h,0,0,0,5,15,0,0,0,0,3,0
2026-07-11 21:04:15,FCT2,11.73,,0.0,0.9,-317626.35,51.3,-9.6,53.5,,0.53,0.0,0.0,18,11.73023928,11.74414956,11.8059541,11.85,11.57,-2.736,8,46,36,37,1h,0,20,0,5,0,15,0,0,0,3,5
2026-07-11 21:04:15,ANKR,5.83,0.003819,8.409,4.2,-6335527.08,86.4,30.1,140.4,2.096,1.54,0.54,-0.0112,117,5.41304901,5.36879353,5.37503396,6.371,5.309,6.174,33,38,27,52,1h,0,0,10,5,0,15,0,5,0,15,5
2026-07-11 21:04:15,MEV,2.77,,0.0,-0.2,-494028.98,62.8,11.8,110.2,,0.8,0.0,0.0,27,2.7185276,2.72686989,2.74229165,2.785,2.678,-0.539,27,27,21,50,1h,0,0,20,5,0,15,0,0,0,3,5
2026-07-11 21:04:15,COS,0.3718,0.00024196,-0.349,-0.4,1634924.88,48.4,-8.1,52.6,0.875,0.8,0.0,0.0,309,0.372675,0.3735343,0.37823911,0.3781,0.364,-0.508,22,31,48,17,1h,0,20,0,5,15,0,0,0,0,3,5
2026-07-11 21:04:15,EL,1.851,,0.0,-0.6,34237.04,48.7,-0.3,26.3,,0.36,0.0,0.0,22,1.8536745,1.85349765,1.86334923,1.875,1.835,-0.697,27,8,49,17,1h,0,0,5,0,15,0,0,0,0,3,5
2026-07-11 21:09:22,BTC,95680000.0,64147.0,0.051,-2.0,0.11,57.0,-3.1,67.5,1.259,0.17,0.02,0.004,14986,95567653.0398459,95070680.13761152,94674693.5131058,95813000.0,94903000.0,3.388,36,8,39,27,1h,20,0,0,5,15,0,0,0,0,3,0
2026-07-11 21:09:22,A,115.0,0.07674,0.0,-0.8,53759.79,48.2,5.8,39.5,1.064,1.06,-0.23,0.005,102,115.30017059,115.00361118,113.20250552,119.0,113.0,-1.709,27,8,57,35,1h,0,0,5,0,15,0,0,0,0,3,5
